% Filename : LM_Channel_5200_mean_prof.dat 
% 
% Description : Profiles of the mean velocity and pressure 
% 
% Total number of data points  : 768
% 
% 
% 
% 
% The data in this file was extracted from a direct numerical simulation 
% of fully developed plane turbulent channel flow. The file is available at 
% http://turbulence.ices.utexas.edu, where it will be updated as necessary. 
% 
% When publishing results using this data, the following paper should be 
% cited as the source:  
% 
%    Myoungkyu Lee and Robert D. Moser,  
%    Direct numerical simulation of turbulent channel flow up to Re_tau = 5200, 
%    2015, Journal of Fluid Mechanics, vol. 774, pp. 395-415 
% 
% The paper can be found at http://journals.cambridge.org/article_S0022112015002682 
% 
% NOTE: before publication, please check 
% http://turbulence.ices.utexas.edu for any updates to the data and an 
% updated citation 
% 
% 
% Contact to Robert D. Moser(rmoser@ices.utexas.edu) or M.K. Lee(mnlee@sandia.gov) for questions.
% 
% 
% The parameters defining the simulation from which this data were extracted are: 
% 
%  Grid (streamwise)       nx = 10240 
%  Grid (wall-normal)      ny = 1536 
%  Grid (spanwise)         nz = 7680  
%  B-Spline order           n = 7 
%
%  Re_tau              Re_tau = 5185.897 
% 
% 
% All data are normalized by u_tau and nu (signified with a ^+) except 
% for y/delta 
% 
% This file was last updated on 6/15/2015.
% 
%
% 
% Remark: 
% 
%      y/delta : Grid point in wall-normal direction, Normalized by channel half width 
%      y^+     : Grid point in wall-normal direction 
%      U       : Mean profile of streamwise velocity 
%    dU/dy     : Derivative of U in wall-normal direction 
%      W       : Mean profile of spanwise velocity 
%      P       : Mean profile of pressure 
%      u'u'    : Variance of u 
%      v'v'    : Variance of v 
%      w'w'    : Variance of w 
%      u'v'    : Covariance of u and v 
%      u'w'    : Covariance of u and w 
%      v'w'    : Covariance of v and w 
%       k      : Turbulent kinetic energy, k = 0.5*(u'u' + v'v' + w'w')
%    Production           :  -<u_i' u_k'> dU_j/dU_k + -<u_j' u_k'> dU_i/dx_k 
%    Turbulent Transport  : - d<u_i'u_j'u_k'>/dx_k 
%    Viscous Transport    : nu d^2 <u_i'u_k'> / dx_k dx_k 
%    Pressure Strain      : <p(du_i'/dx_j' + du_j'/dx_i')> 
%    Pressure Transport   : - ( d<pu_i'>/dx_j + d<pu_j'>/dx_i ) 
%    Viscous Dissipation  : 2 nu <du_i'/dx_k du_j'/dx_k> 
%    Balance : Production + Turb_Trans + Visc_Trans + Press_Strain + Press_Trans - Vis_Diss 
%
% 
% *   Estimated standard deviations of datasets in this file are in the file: LM_Channel_5200_mean_stdev.dat 
% 
% **  Data at y/delta = 1.0 is not computed due to code performance optimization 
% 
% *** W should be zero due to (statistical) symmetries in the flow. 
%     It is reported here none-the-less as an indicator of the quality of the statistics.  
% 
% -----------End of header--------- 
% 
%         y/delta                    y^+                       U                      dU/dy                      W                        P                     u'u'                     v'v'                     w'w'                     u'v'                     u'w'                     v'w'                       k                     Production          Turbulent_Transport        Viscous_Transport       Pressure_Strain         Pressure_Transport        Viscous_Dissipation           Balance        
%-----------------------------------------------------------------------------------------------------------------------------------------------------  -----------------------------------------------------------------------------------------------------------------------------------------------------------------------------  ----------------------------------------------------------------------------------------------------------------------------------------------------------------------------- 
    1.019338012639984e-01    5.286182091991577e+02    2.061914880239922e+01    4.931690266274493e-03   -3.625632006164758e-04   -1.228283372402001e+00    4.796397305535780e+00    1.226367603221527e+00    1.943400658167636e+00   -8.920104706348198e-01    3.490639651146929e-05   -1.518782354641962e-04    3.983082783462472e+00    4.404624515446557e-03   -1.944026623680765e-04    6.084846968536381e-07    0.000000000000000e+00   -6.831784893237476e-05    4.140841222139887e-03    1.671266703071918e-06
    1.028172278694870e-01    5.331995687125029e+02    2.064164564358188e+01    4.889465030881955e-03   -3.237921590339328e-04   -1.227575211668913e+00    4.787070719660583e+00    1.225635754518773e+00    1.939637673691202e+00   -8.911673639927785e-01    1.801524850584564e-05   -1.560640800244413e-04    3.976172073935279e+00    4.362406086938329e-03   -1.903789793185299e-04    1.008486517338370e-06    0.000000000000000e+00   -6.806260664212926e-05    4.103626120518416e-03    1.346866976593107e-06
    1.037042182397019e-01    5.377994095431764e+02    2.066404034002478e+01    4.847824253247922e-03   -2.851816031435760e-04   -1.226860390122402e+00    4.777729271008456e+00    1.224899091432308e+00    1.935881433419735e+00   -8.903201154154928e-01    4.851229124288326e-06   -1.603079598494673e-04    3.969254897930249e+00    4.320418122080001e-03   -1.856974719185626e-04    1.073992619897586e-06    0.000000000000000e+00   -6.818091959983968e-05    4.066821739025841e-03    7.919841556562612e-07
    1.045947688513643e-01    5.424177134198167e+02    2.068633400962141e+01    4.806787659771777e-03   -2.466721123766661e-04   -1.226137637531674e+00    4.768371761504306e+00    1.224157476000158e+00    1.932132695462780e+00   -8.894685521527017e-01   -5.454989008262779e-06   -1.645420043731974e-04    3.962330966483623e+00    4.278859265372735e-03   -1.804832791574982e-04    8.853047258465026e-07    0.000000000000000e+00   -6.843602708271839e-05    4.030529415111065e-03    2.958487472998553e-07
    1.054888761670537e-01    5.470544619977246e+02    2.070852783268413e+01    4.766347058404786e-03   -2.079856370221758e-04   -1.225406364812832e+00    4.758996611574507e+00    1.223410855878865e+00    1.928392872015998e+00   -8.886126452944288e-01   -1.394964926067604e-05   -1.687795429990708e-04    3.955400169734685e+00    4.237795794702522e-03   -1.753853438776105e-04    7.803100413311773e-07    0.000000000000000e+00   -6.824888816089153e-05    3.994749917962438e-03    1.919547429115459e-07
    1.063865366352215e-01    5.517096368589343e+02    2.073062290357294e+01    4.726459129983300e-03   -1.687612454389038e-04   -1.224666840951728e+00    4.749603212912527e+00    1.222659392671375e+00    1.924662897145086e+00   -8.877524170408175e-01   -2.115065761122080e-05   -1.730495090341220e-04    3.948462751364494e+00    4.197407071810463e-03   -1.708565255287405e-04    9.701073481296632e-07    0.000000000000000e+00   -6.761337581478292e-05    3.959407789624104e-03    4.994881909643756e-07
    1.072877466902054e-01    5.563832195122884e+02    2.075262013978051e+01    4.687088669613436e-03   -1.286981187218408e-04   -1.223919539189722e+00    4.740192465457538e+00    1.221903488275063e+00    1.920942321693669e+00   -8.868880032147124e-01   -2.678442593430069e-05   -1.773754526865907e-04    3.941519137713135e+00    4.157736113901453e-03   -1.664892019716590e-04    1.122790716311650e-06    0.000000000000000e+00   -6.695202119893827e-05    3.924490936370449e-03    9.267450767182564e-07
    1.081925027522438e-01    5.610751913935112e+02    2.077452040569949e+01    4.648226980990009e-03   -8.771560399838265e-05   -1.223165083418952e+00    4.730765864981282e+00    1.221143546093291e+00    1.917230818281026e+00   -8.860194847716153e-01   -3.015396735559768e-05   -1.817149005948662e-04    3.934570114677800e+00    4.118646502353157e-03   -1.626033862953855e-04    1.328052175573470e-06    0.000000000000000e+00   -6.652416295381803e-05    3.890027511936220e-03    8.194933433067382e-07
    1.091008012274894e-01    5.657855338652803e+02    2.079632448539763e+01    4.609829737648505e-03   -4.593478729054398e-05   -1.222403986313199e+00    4.721325707925567e+00    1.220379841049852e+00    1.913528420445536e+00   -8.851469552735859e-01   -3.030390397048330e-05   -1.859114732825207e-04    3.927616984710477e+00    4.080030272563855e-03   -1.595803217939398e-04    1.534103146442330e-06    0.000000000000000e+00   -6.631128295254954e-05    3.856014267241924e-03   -3.414962781167485e-07
    1.100126385080242e-01    5.705142282173035e+02    2.081803296168744e+01    4.571861315363058e-03   -3.678649083960089e-06   -1.221636784457772e+00    4.711874437157205e+00    1.219612490273796e+00    1.909835153878558e+00   -8.842706110380887e-01   -2.642023936785355e-05   -1.898635093488809e-04    3.920661040654780e+00    4.041791324660981e-03   -1.562944150443279e-04    1.583761758878867e-06    0.000000000000000e+00   -6.624564915710252e-05    3.822447017318567e-03   -1.611995100138028e-06
    1.109280109718731e-01    5.752612556663909e+02    2.083964641561003e+01    4.534337708075609e-03    3.865593994076914e-05   -1.220864049658218e+00    4.702412567362350e+00    1.218841439123724e+00    1.906151834192499e+00   -8.833904386304234e-01   -1.851129287313616e-05   -1.936969620458953e-04    3.913702920339286e+00    4.004093822025760e-03   -1.516695117268299e-04    1.377974583118783e-06    0.000000000000000e+00   -6.638745333768754e-05    3.789270935148512e-03   -1.856103604151900e-06
    1.118469149830187e-01    5.800265973565301e+02    2.086116547353554e+01    4.497238056099187e-03    8.082952909487391e-05   -1.220085848817936e+00    4.692939146840187e+00    1.218066617961318e+00    1.902478724408267e+00   -8.825061945812773e-01   -6.664188882890545e-06   -1.976138589150099e-04    3.906742244604886e+00    3.967282626042714e-03   -1.468802984142833e-04    1.041700362910240e-06    0.000000000000000e+00   -6.666603419210119e-05    3.756519096959124e-03   -1.741103159884697e-06
    1.127693468914159e-01    5.848102343589632e+02    2.088259061038565e+01    4.460527029284929e-03    1.225534200006666e-04   -1.219301693657711e+00    4.683454054222763e+00    1.217288042311780e+00    1.898815683361661e+00   -8.816177386584944e-01    9.472057295136250e-06   -2.018519881882142e-04    3.899778889948102e+00    3.931346408408130e-03   -1.432222030163492e-04    9.238466178826267e-07    0.000000000000000e+00   -6.680200939228033e-05    3.724237940176613e-03   -1.991897559230297e-06
    1.136953030330060e-01    5.896121476722576e+02    2.090392228987858e+01    4.424227212617452e-03    1.634189698969324e-04   -1.218510959651617e+00    4.673957509739181e+00    1.216505743844607e+00    1.895163142028986e+00   -8.807251979803489e-01    3.042495107489986e-05   -2.065353943305438e-04    3.892813197806387e+00    3.896175093640065e-03   -1.395635755313254e-04    7.504266470964472e-07    0.000000000000000e+00   -6.656923186390506e-05    3.692336484020131e-03   -1.543771128200474e-06
    1.146247797297314e-01    5.944323182223856e+02    2.092516121479391e+01    4.388400172206759e-03    2.031785130838258e-04   -1.217713691355145e+00    4.664448994760709e+00    1.215719786540135e+00    1.891521020302313e+00   -8.798287655321224e-01    5.562498505968077e-05   -2.115987652259891e-04    3.885844900801578e+00    3.861840116474289e-03   -1.349206963001648e-04    3.837981312515257e-07    0.000000000000000e+00   -6.620028466610317e-05    3.660792451305522e-03    3.104823337500909e-07
    1.155577732895505e-01    5.992707268627992e+02    2.094630842310794e+01    4.353101399792415e-03    2.417513605979155e-04   -1.216910547179442e+00    4.654927474004166e+00    1.214930244126647e+00    1.887888111108588e+00   -8.789285064986450e-01    8.397655423064084e-05   -2.168149717332601e-04    3.878872914619700e+00    3.828184299270945e-03   -1.308333784462929e-04    2.497199027435408e-07    0.000000000000000e+00   -6.576028295250354e-05    3.629645520935189e-03    2.194836839701335e-06
    1.164942800064519e-01    6.041273543745041e+02    2.096736509712114e+01    4.318316539774014e-03    2.789812526914674e-04   -1.216102388011612e+00    4.645392178429332e+00    1.214137051695190e+00    1.884264044528225e+00   -8.780243065293550e-01    1.141839139974527e-04   -2.220357431364571e-04    3.871896637326373e+00    3.794942503490697e-03   -1.281180305806437e-04    5.821644842134132e-07    0.000000000000000e+00   -6.502998771076716e-05    3.598897251333415e-03    3.479398350084931e-06
    1.174342961604693e-01    6.090021814661378e+02    2.098833225217814e+01    4.283992553459133e-03    3.146256216428526e-04   -1.215290023821576e+00    4.635843901155624e+00    1.213340025537815e+00    1.880649775445593e+00   -8.771159663684850e-01    1.454480246590178e-04   -2.273258814052139e-04    3.864916851069516e+00    3.761725297895637e-03   -1.269686306768510e-04    1.007424027936089e-06    0.000000000000000e+00   -6.414109252826483e-05    3.568475796461239e-03    3.147202257218137e-06
    1.183778180176964e-01    6.138951887740467e+02    2.100921069125703e+01    4.250086654000566e-03    3.486801765662319e-04   -1.214474285215842e+00    4.626284283477113e+00    1.212538963684711e+00    1.877046241198365e+00   -8.762033954704467e-01    1.782342053263485e-04   -2.327163262202938e-04    3.857934744180095e+00    3.728189885412085e-03   -1.268205309601146e-04    1.126462912904936e-06    0.000000000000000e+00   -6.364941661880414e-05    3.538338230262303e-03    5.081704837683540e-07
    1.193248418303018e-01    6.188063568623618e+02    2.103000112133383e+01    4.216598632254156e-03    3.813972818956369e-04   -1.213655841004727e+00    4.616714954569871e+00    1.211733670891021e+00    1.873453872541703e+00   -8.752867433302878e-01    2.137015108562309e-04   -2.380963714910311e-04    3.850951249001297e+00    3.694353033624668e-03   -1.257140484654364e-04    1.183464917264231e-06    0.000000000000000e+00   -6.370105572838619e-05    3.508546455004048e-03   -2.425060655938081e-06
    1.202753638365434e-01    6.237356662230760e+02    2.105070434149043e+01    4.183542220272347e-03    4.130169449613313e-04   -1.212835239425640e+00    4.607136987665990e+00    1.210923935283206e+00    1.869871964307172e+00   -8.743661356446314e-01    2.529881810931249e-04   -2.433085227042800e-04    3.843966443628184e+00    3.660511879965313e-03   -1.231810140426831e-04    1.248741263552067e-06    0.000000000000000e+00   -6.385040898401595e-05    3.479118593331546e-03   -4.389395129380212e-06
    1.212293802607838e-01    6.286830972761223e+02    2.107132119073134e+01    4.150912883566547e-03    4.436257522143323e-04   -1.212012935330407e+00    4.597550697026172e+00    1.210109536885848e+00    1.866300114132583e+00   -8.734416752932554e-01    2.972998507752994e-04   -2.483286650806750e-04    3.836980174022302e+00    3.627201353373120e-03   -1.197336108043183e-04    1.304143908940045e-06    0.000000000000000e+00   -6.400984146531969e-05    3.450124145582374e-03   -5.362100569952614e-06
    1.221868873135052e-01    6.336486303694511e+02    2.109185242426694e+01    4.118658858451794e-03    4.730681985400824e-04   -1.211188267535004e+00    4.587955420182253e+00    1.209290308319064e+00    1.862738616697212e+00   -8.725133354025083e-01    3.473318722063293e-04   -2.532952289155052e-04    3.829992172599264e+00    3.594713019179251e-03   -1.158634768001534e-04    1.106473797273344e-06    0.000000000000000e+00   -6.424986507734862e-05    3.421496439663167e-03   -5.790288564143809e-06
    1.231478811913247e-01    6.386322457791090e+02    2.111229842597259e+01    4.086695863220292e-03    5.011614643662582e-04   -1.210359904300610e+00    4.578350908139262e+00    1.208466169548459e+00    1.859187019568656e+00   -8.715810742885222e-01    4.030469862655471e-04   -2.583200673102840e-04    3.823002048628188e+00    3.563025725231904e-03   -1.112955998208449e-04    8.965463386548884e-07    0.000000000000000e+00   -6.470083656016538e-05    3.393236821716228e-03   -5.310986526680349e-06
    1.241123580770086e-01    6.436339237093156e+02    2.113265942915165e+01    4.055052151196758e-03    5.279741386606991e-04   -1.209527087001081e+00    4.568737985998022e+00    1.207637105913737e+00    1.855645064954906e+00   -8.706448177063046e-01    4.639742754941624e-04   -2.634515946293149e-04    3.816010078433333e+00    3.532006186241621e-03   -1.060526085139099e-04    9.032269821389828e-07    0.000000000000000e+00   -6.520479482190833e-05    3.365329865352836e-03   -3.677855464893909e-06
    1.250803141394885e-01    6.486536442925440e+02    2.115293596135791e+01    4.023778578017194e-03    5.535819350496151e-04   -1.208690508232697e+00    4.559118474919647e+00    1.206803122337992e+00    1.852113684150084e+00   -8.697045227132920e-01    5.289590416064953e-04   -2.687251519521579e-04    3.809017640703861e+00    3.501435357696173e-03   -1.021503919225398e-04    1.052238786990569e-06    0.000000000000000e+00   -6.528338973234062e-05    3.337752274560658e-03   -2.698459732375195e-06
    1.260517455338758e-01    6.536913875895968e+02    2.117312872935521e+01    3.992902956155511e-03    5.780401336827680e-04   -1.207852166081600e+00    4.549494034569054e+00    1.205964291842528e+00    1.848594239961614e+00   -8.687602020861626e-01    5.965794120769469e-04   -2.739654896929243e-04    3.802026283186598e+00    3.471393298969756e-03   -9.921560312765108e-05    8.043966919670065e-07    0.000000000000000e+00   -6.489451125224860e-05    3.310414030172835e-03   -2.326448891012446e-06
    1.270266484014775e-01    6.587471335896900e+02    2.119323864545449e+01    3.962459447629101e-03    6.013163769128096e-04   -1.207014150465477e+00    4.539864844012206e+00    1.205120792347431e+00    1.845086652917675e+00   -8.678118202573638e-01    6.665043357912069e-04   -2.790138097894250e-04    3.795036144638656e+00    3.441933338511895e-03   -9.479948129836565e-05    7.202854189387091e-07    0.000000000000000e+00   -6.446624901708014e-05    3.283441608974321e-03   -5.371535893297294e-08
    1.280050188698112e-01    6.638208622105274e+02    2.121326674357434e+01    3.932455551149085e-03    6.233325800954144e-04   -1.206176781501720e+00    4.530230884866587e+00    1.204272768937463e+00    1.841589531650994e+00   -8.668594509615477e-01    7.392595891934514e-04   -2.839441734834224e-04    3.788046592727522e+00    3.412843271144661e-03   -8.999169132410052e-05    1.013465515386212e-06    0.000000000000000e+00   -6.433924692552642e-05    3.256938560701453e-03    2.587237708966735e-06
    1.289868530526207e-01    6.689125532983843e+02    2.123321404574131e+01    3.902860654972912e-03    6.442177387594026e-04   -1.205338146634880e+00    4.520592536980073e+00    1.203420213970679e+00    1.838103190826729e+00   -8.659031090235682e-01    8.143921256436248e-04   -2.889558571297120e-04    3.781057970888741e+00    3.383958834387002e-03   -8.663129295210641e-05    1.260588078116649e-06    0.000000000000000e+00   -6.472734542884412e-05    3.230793337587080e-03    3.067446497087394e-06
    1.299721470498914e-01    6.740221866281859e+02    2.125308133116014e+01    3.873618212913509e-03    6.639644848318788e-04   -1.204495885382693e+00    4.510949099286983e+00    1.202563115116188e+00    1.834628557899810e+00   -8.649429179682460e-01    8.913637574109326e-04   -2.941720250448000e-04    3.774070386151491e+00    3.355096724922643e-03   -8.431154893999817e-05    1.343122191882119e-06    0.000000000000000e+00   -6.571605013362177e-05    3.204888213404112e-03    1.524034636794010e-06
    1.309608969478652e-01    6.791497419035857e+02    2.127286931657681e+01    3.844760643765217e-03    6.823366797662025e-04   -1.203648123492061e+00    4.501299459059643e+00    1.201701537737890e+00    1.831165368367227e+00   -8.639788044036091e-01    9.704129081148941e-04   -2.995430890589789e-04    3.767083182582380e+00    3.326317892994808e-03   -8.176272098004899e-05    1.378778667637194e-06    0.000000000000000e+00   -6.710930773320908e-05    3.179213388470983e-03   -3.887455217966782e-07
    1.319530988190574e-01    6.842951987570516e+02    2.129257896542954e+01    3.816310668167897e-03    6.992316981899378e-04   -1.202793547475979e+00    4.491642712094214e+00    1.200835517185915e+00    1.827712701154357e+00   -8.630106511330943e-01    1.051633933277745e-03   -3.048658784221757e-04    3.760095465217243e+00    3.297853252474465e-03   -7.846849344925462e-05    1.284669114920588e-06    0.000000000000000e+00   -6.839454379905900e-05    3.153759132413354e-03   -1.484248072282281e-06
    1.329487487222708e-01    6.894585367499405e+02    2.131221116572350e+01    3.788225621792418e-03    7.147068091451072e-04   -1.201932093859990e+00    4.481978364621538e+00    1.199965084557937e+00    1.824269867624625e+00   -8.620385098639085e-01    1.134404544547160e-03   -3.101128733994602e-04    3.753106658402050e+00    3.269695307549278e-03   -7.523288405345380e-05    1.027895071651838e-06    0.000000000000000e+00   -6.908673874636802e-05    3.128568704240984e-03   -2.165124419876464e-06
    1.339478427026123e-01    6.946397353725833e+02    2.133176671937455e+01    3.760518022865672e-03    7.289891818972628e-04   -1.201064503201793e+00    4.472306103894553e+00    1.199090210894099e+00    1.820836795485550e+00   -8.610624544550831e-01    1.217788583444351e-03   -3.153787267132092e-04    3.746116555137101e+00    3.241809003206490e-03   -7.268272891017695e-05    6.385986561899599e-07    0.000000000000000e+00   -6.897094113037357e-05    3.103670273485469e-03   -2.876341663339294e-06
    1.349503767915082e-01    6.998387740443656e+02    2.135124665507342e+01    3.733238189650593e-03    7.425507245169444e-04   -1.200191574371422e+00    4.462624802044131e+00    1.198210743789519e+00    1.817413783061361e+00   -8.600825449823544e-01    1.300744782130335e-03   -3.205051115440740e-04    3.739124664447506e+00    3.214228156865109e-03   -7.066262719240909e-05    1.970233165494594e-07    0.000000000000000e+00   -6.814433790438816e-05    3.078997275244909e-03   -3.379060160047919e-06
